,timeGame,team1Name,team1Score,team1Odds,team2Name,team2Score,team2Odds
1502,20:10,Houston Astros,4,1.31,Texas Rangers,8,3.61
1503,20:10,Kansas City Royals,8,2.28,Chicago White Sox,3,1.67
1504,19:10,Boston Red Sox,4,2.30,Atlanta Braves,8,1.66
1505,19:10,Detroit Tigers,2,2.44,Cleveland Guardians,3,1.59
1506,19:05,Philadelphia Phillies,4,1.79,Miami Marlins,3,2.10
1507,16:10,San Diego Padres,13,1.61,San Francisco Giants,7,2.41
1508,16:10,Seattle Mariners,4,2.07,New York Yankees,3,1.81
1509,15:37,Oakland Athletics,4,1.75,Los Angeles Angels,5,2.16
1510,14:20,Chicago Cubs,4,1.61,Washington Nationals,2,2.41
1511,14:10,Milwaukee Brewers,4,1.65,Tampa Bay Rays,3,2.33
1512,13:10,New York Mets,10,1.30,Cincinnati Reds,2,3.74
1513,22:10,Los Angeles Dodgers,10,1.40,Minnesota Twins,3,3.08
1514,22:10,Seattle Mariners,1,2.16,New York Yankees,0,1.74
1515,21:40,Arizona Diamondbacks,6,1.61,Pittsburgh Pirates,4,2.40
1516,14:10,Kansas City Royals,5,2.52,Chicago White Sox,3,1.56
1517,13:10,Detroit Tigers,3,2.27,Cleveland Guardians,4,1.67
1518,13:05,Philadelphia Phillies,0,1.63,Miami Marlins,3,2.38
1519,22:10,Los Angeles Dodgers,8,1.49,Minnesota Twins,5,2.72
1520,21:40,Arizona Diamondbacks,4,1.65,Pittsburgh Pirates,6,2.32
1521,20:40,Colorado Rockies,5,2.32,St.Louis Cardinals,9,1.65
1522,20:10,Houston Astros,4,1.31,Texas Rangers,8,3.61
1523,20:10,Kansas City Royals,8,2.28,Chicago White Sox,3,1.67
1524,19:10,Boston Red Sox,4,2.30,Atlanta Braves,8,1.66
1525,19:10,Detroit Tigers,2,2.44,Cleveland Guardians,3,1.59
1526,19:05,Philadelphia Phillies,4,1.79,Miami Marlins,3,2.10
1527,16:10,San Diego Padres,13,1.61,San Francisco Giants,7,2.41
1528,16:10,Seattle Mariners,4,2.07,New York Yankees,3,1.81
1529,15:37,Oakland Athletics,4,1.75,Los Angeles Angels,5,2.16
1530,14:20,Chicago Cubs,4,1.61,Washington Nationals,2,2.41
1531,14:10,Milwaukee Brewers,4,1.65,Tampa Bay Rays,3,2.33
1532,13:10,New York Mets,10,1.30,Cincinnati Reds,2,3.74
1533,22:10,Los Angeles Dodgers,10,1.40,Minnesota Twins,3,3.08
1534,22:10,Seattle Mariners,1,2.16,New York Yankees,0,1.74
1535,21:40,Arizona Diamondbacks,6,1.61,Pittsburgh Pirates,4,2.40
1536,19:08,Boston Red Sox,3,2.12,New York Yankees,0,1.77
1537,16:07,Los Angeles Angels,4,2.17,Minnesota Twins,2,1.74
1538,16:05,San Francisco Giants,8,1.37,Pittsburgh Pirates,7,3.27
1539,15:10,Colorado Rockies,4,1.80,Arizona Diamondbacks,7,2.08
1540,14:35,Texas Rangers,5,2.03,Seattle Mariners,3,1.83
1541,14:15,St.Louis Cardinals,6,1.67,Milwaukee Brewers,3,2.30
1542,14:10,Chicago White Sox,5,1.49,Detroit Tigers,3,2.77
1543,14:10,Houston Astros,6,1.36,Oakland Athletics,3,3.30
1544,14:10,Kansas City Royals,4,2.96,Los Angeles Dodgers,0,1.43
1545,13:40,Cincinnati Reds,8,2.28,Chicago Cubs,5,1.67
1546,13:40,Miami Marlins,1,2.07,Atlanta Braves,3,1.81
1547,13:40,New York Mets,6,1.74,Philadelphia Phillies,0,2.17
1548,13:40,Tampa Bay Rays,4,1.57,Baltimore Orioles,1,2.50
1549,13:37,Toronto Blue Jays,2,1.67,Cleveland Guardians,7,2.29
1550,12:05,Washington Nationals,0,3.34,San Diego Padres,6,1.35
1551,21:07,Los Angeles Angels,5,1.97,Minnesota Twins,3,1.88
1552,21:05,San Francisco Giants,2,1.39,Pittsburgh Pirates,0,3.11
1553,20:10,Colorado Rockies,0,2.21,Arizona Diamondbacks,6,1.72
1554,19:15,Boston Red Sox,2,2.28,New York Yankees,3,1.67
1555,19:15,St.Louis Cardinals,2,2.20,Milwaukee Brewers,3,1.72
1556,19:08,Boston Red Sox,3,2.12,New York Yankees,0,1.77
1557,16:07,Los Angeles Angels,4,2.17,Minnesota Twins,2,1.74
1558,16:05,San Francisco Giants,8,1.37,Pittsburgh Pirates,7,3.27
1559,15:10,Colorado Rockies,4,1.80,Arizona Diamondbacks,7,2.08
1560,14:35,Texas Rangers,5,2.03,Seattle Mariners,3,1.83
1561,14:15,St.Louis Cardinals,6,1.67,Milwaukee Brewers,3,2.30
1562,14:10,Chicago White Sox,5,1.49,Detroit Tigers,3,2.77
1563,14:10,Houston Astros,6,1.36,Oakland Athletics,3,3.30
1564,14:10,Kansas City Royals,4,2.96,Los Angeles Dodgers,0,1.43
1565,13:40,Cincinnati Reds,8,2.28,Chicago Cubs,5,1.67
1566,13:40,Miami Marlins,1,2.07,Atlanta Braves,3,1.81
1567,13:40,New York Mets,6,1.74,Philadelphia Phillies,0,2.17
1568,13:40,Tampa Bay Rays,4,1.57,Baltimore Orioles,1,2.50
1569,13:37,Toronto Blue Jays,2,1.67,Cleveland Guardians,7,2.29
1570,12:05,Washington Nationals,0,3.34,San Diego Padres,6,1.35
1571,21:07,Los Angeles Angels,5,1.97,Minnesota Twins,3,1.88
1572,21:05,San Francisco Giants,2,1.39,Pittsburgh Pirates,0,3.11
1573,20:10,Colorado Rockies,0,2.21,Arizona Diamondbacks,6,1.72
1574,19:15,Boston Red Sox,2,2.28,New York Yankees,3,1.67
1575,19:15,St.Louis Cardinals,2,2.20,Milwaukee Brewers,3,1.72
1576,15:45,San Francisco Giants,0,1.66,Arizona Diamondbacks,5,2.31
1577,15:05,Baltimore Orioles,2,1.62,Chicago Cubs,3,2.39
1578,14:10,Chicago White Sox,5,2.14,Houston Astros,21,1.76
1579,14:10,Milwaukee Brewers,5,1.84,Los Angeles Dodgers,3,2.02
1580,14:05,Texas Rangers,10,1.52,Oakland Athletics,3,2.68
1581,13:15,St.Louis Cardinals,13,1.42,Colorado Rockies,0,3.03
1582,21:45,San Francisco Giants,2,1.45,Arizona Diamondbacks,3,2.88
1583,20:10,Chicago White Sox,2,2.27,Houston Astros,3,1.67
1584,20:10,Milwaukee Brewers,1,2.37,Los Angeles Dodgers,2,1.63
1585,20:05,Texas Rangers,2,1.58,Oakland Athletics,7,2.47
1586,19:45,St.Louis Cardinals,5,1.50,Colorado Rockies,1,2.70
1587,19:20,Atlanta Braves,7,2.32,New York Mets,9,1.65
1588,19:10,Cleveland Guardians,8,1.45,Detroit Tigers,4,2.88
1589,19:05,New York Yankees,8,1.75,Tampa Bay Rays,7,2.16
1590,19:05,Pittsburgh Pirates,3,2.36,Boston Red Sox,8,1.63
1591,16:10,Miami Marlins,3,2.34,San Diego Padres,10,1.64
1592,16:07,Los Angeles Angels,7,2.52,Seattle Mariners,11,1.56
1593,15:07,Toronto Blue Jays,6,1.58,Baltimore Orioles,1,2.50
1594,13:10,Minnesota Twins,4,1.48,Kansas City Royals,0,2.76
1595,13:05,Washington Nationals,2,2.36,Chicago Cubs,3,1.63
1596,15:45,San Francisco Giants,0,1.66,Arizona Diamondbacks,5,2.31
1597,15:05,Baltimore Orioles,2,1.62,Chicago Cubs,3,2.39
1598,14:10,Chicago White Sox,5,2.14,Houston Astros,21,1.76
1599,14:10,Milwaukee Brewers,5,1.84,Los Angeles Dodgers,3,2.02
1600,14:05,Texas Rangers,10,1.52,Oakland Athletics,3,2.68
1601,13:15,St.Louis Cardinals,13,1.42,Colorado Rockies,0,3.03
1602,21:45,San Francisco Giants,2,1.45,Arizona Diamondbacks,3,2.88
1603,20:10,Chicago White Sox,2,2.27,Houston Astros,3,1.67
1604,20:10,Milwaukee Brewers,1,2.37,Los Angeles Dodgers,2,1.63
1605,20:05,Texas Rangers,2,1.58,Oakland Athletics,7,2.47
1606,19:45,St.Louis Cardinals,5,1.50,Colorado Rockies,1,2.70
1607,19:20,Atlanta Braves,7,2.32,New York Mets,9,1.65
1608,19:10,Cleveland Guardians,8,1.45,Detroit Tigers,4,2.88
1609,19:05,New York Yankees,8,1.75,Tampa Bay Rays,7,2.16
1610,19:05,Pittsburgh Pirates,3,2.36,Boston Red Sox,8,1.63
1611,16:10,Miami Marlins,3,2.34,San Diego Padres,10,1.64
1612,16:07,Los Angeles Angels,7,2.52,Seattle Mariners,11,1.56
1613,15:07,Toronto Blue Jays,6,1.58,Baltimore Orioles,1,2.50
1614,13:10,Minnesota Twins,4,1.48,Kansas City Royals,0,2.76
1615,13:05,Washington Nationals,2,2.36,Chicago Cubs,3,1.63
1616,19:10,Baltimore Orioles,5,1.99,Boston Red Sox,3,1.87
1617,16:10,Arizona Diamondbacks,4,2.12,St.Louis Cardinals,6,1.77
1618,16:10,Los Angeles Dodgers,10,1.60,Miami Marlins,3,2.44
1619,16:10,San Diego Padres,2,1.34,Washington Nationals,1,3.43
1620,16:07,Oakland Athletics,5,2.84,Seattle Mariners,3,1.46
1621,15:10,Colorado Rockies,8,2.14,San Francisco Giants,9,1.77
1622,14:20,Chicago Cubs,2,2.29,Milwaukee Brewers,5,1.67
1623,14:10,Minnesota Twins,0,1.55,Texas Rangers,7,2.56
1624,13:40,Detroit Tigers,4,2.59,Los Angeles Angels,0,1.54
1625,13:40,Tampa Bay Rays,3,1.55,Kansas City Royals,2,2.56
1626,13:35,Atlanta Braves,4,1.63,Houston Astros,5,2.38
1627,13:35,New York Yankees,4,1.84,Toronto Blue Jays,2,2.03
1628,13:35,Philadelphia Phillies,9,1.81,New York Mets,10,2.06
1629,13:35,Pittsburgh Pirates,5,1.84,Cincinnati Reds,9,2.03
1630,21:10,Los Angeles Dodgers,7,1.32,Miami Marlins,0,3.67
1631,20:40,San Diego Padres,2,1.32,Washington Nationals,1,3.59
1632,20:10,Arizona Diamondbacks,7,2.29,St.Louis Cardinals,16,1.66
1633,20:10,Colorado Rockies,4,2.50,San Francisco Giants,3,1.57
1634,19:15,Atlanta Braves,5,1.61,Houston Astros,4,2.40
1635,19:15,Oakland Athletics,4,2.63,Seattle Mariners,3,1.52
1636,19:10,Baltimore Orioles,5,1.99,Boston Red Sox,3,1.87
1637,16:10,Arizona Diamondbacks,4,2.12,St.Louis Cardinals,6,1.77
1638,16:10,Los Angeles Dodgers,10,1.60,Miami Marlins,3,2.44
1639,16:10,San Diego Padres,2,1.34,Washington Nationals,1,3.43
1640,16:07,Oakland Athletics,5,2.84,Seattle Mariners,3,1.46
1641,15:10,Colorado Rockies,8,2.14,San Francisco Giants,9,1.77
1642,14:20,Chicago Cubs,2,2.29,Milwaukee Brewers,5,1.67
1643,14:10,Minnesota Twins,0,1.55,Texas Rangers,7,2.56
1644,13:40,Detroit Tigers,4,2.59,Los Angeles Angels,0,1.54
1645,13:40,Tampa Bay Rays,3,1.55,Kansas City Royals,2,2.56
1646,13:35,Atlanta Braves,4,1.63,Houston Astros,5,2.38
1647,13:35,New York Yankees,4,1.84,Toronto Blue Jays,2,2.03
1648,13:35,Philadelphia Phillies,9,1.81,New York Mets,10,2.06
1649,13:35,Pittsburgh Pirates,5,1.84,Cincinnati Reds,9,2.03
1650,21:10,Los Angeles Dodgers,7,1.32,Miami Marlins,0,3.67
1651,20:40,San Diego Padres,2,1.32,Washington Nationals,1,3.59
1652,20:10,Arizona Diamondbacks,7,2.29,St.Louis Cardinals,16,1.66
1653,20:10,Colorado Rockies,4,2.50,San Francisco Giants,3,1.57
1654,19:15,Atlanta Braves,5,1.61,Houston Astros,4,2.40
1655,19:15,Oakland Athletics,4,2.63,Seattle Mariners,3,1.52
1656,19:05,Washington Nationals,3,1.67,Cincinnati Reds,7,2.28
1657,18:40,Miami Marlins,6,3.31,Los Angeles Dodgers,10,1.37
1658,21:40,Oakland Athletics,4,2.82,New York Yankees,13,1.46
1659,20:10,Houston Astros,6,1.61,Minnesota Twins,3,2.38
1660,19:10,Boston Red Sox,5,2.52,Toronto Blue Jays,6,1.56
1661,19:10,New York Mets,3,1.23,Colorado Rockies,1,4.42
1662,19:05,Baltimore Orioles,4,2.04,Chicago White Sox,3,1.82
1663,19:05,Philadelphia Phillies,4,1.28,Cincinnati Reds,0,3.92
1664,16:10,Seattle Mariners,3,2.02,Cleveland Guardians,1,1.84
1665,14:20,Chicago Cubs,3,1.87,St.Louis Cardinals,8,1.99
1666,13:10,Tampa Bay Rays,8,1.48,Los Angeles Angels,3,2.76
1667,21:00,Los Angeles Dodgers,12,1.38,Milwaukee Brewers,6,3.18
1668,20:10,Houston Astros,5,1.44,Minnesota Twins,3,2.92
1669,20:10,Kansas City Royals,5,2.09,Arizona Diamondbacks,3,1.79
1670,20:05,Chicago Cubs,7,2.55,St.Louis Cardinals,1,1.55
1671,19:10,Boston Red Sox,2,2.33,Toronto Blue Jays,3,1.65
1672,19:10,Tampa Bay Rays,4,1.38,Los Angeles Angels,3,3.24
1673,19:05,Baltimore Orioles,3,1.98,Chicago White Sox,5,1.87
1674,19:05,Philadelphia Phillies,7,1.39,Cincinnati Reds,5,3.15
1675,16:10,San Diego Padres,0,1.60,Cleveland Guardians,7,2.45
1676,19:05,Washington Nationals,3,1.67,Cincinnati Reds,7,2.28
1677,18:40,Miami Marlins,6,3.31,Los Angeles Dodgers,10,1.37
1678,21:40,Oakland Athletics,4,2.82,New York Yankees,13,1.46
1679,20:10,Houston Astros,6,1.61,Minnesota Twins,3,2.38
1680,19:10,Boston Red Sox,5,2.52,Toronto Blue Jays,6,1.56
1681,19:10,New York Mets,3,1.23,Colorado Rockies,1,4.42
1682,19:05,Baltimore Orioles,4,2.04,Chicago White Sox,3,1.82
1683,19:05,Philadelphia Phillies,4,1.28,Cincinnati Reds,0,3.92
1684,16:10,Seattle Mariners,3,2.02,Cleveland Guardians,1,1.84
1685,14:20,Chicago Cubs,3,1.87,St.Louis Cardinals,8,1.99
1686,13:10,Tampa Bay Rays,8,1.48,Los Angeles Angels,3,2.76
1687,21:00,Los Angeles Dodgers,12,1.38,Milwaukee Brewers,6,3.18
1688,20:10,Houston Astros,5,1.44,Minnesota Twins,3,2.92
1689,20:10,Kansas City Royals,5,2.09,Arizona Diamondbacks,3,1.79
1690,20:05,Chicago Cubs,7,2.55,St.Louis Cardinals,1,1.55
1691,19:10,Boston Red Sox,2,2.33,Toronto Blue Jays,3,1.65
1692,19:10,Tampa Bay Rays,4,1.38,Los Angeles Angels,3,3.24
1693,19:05,Baltimore Orioles,3,1.98,Chicago White Sox,5,1.87
1694,19:05,Philadelphia Phillies,7,1.39,Cincinnati Reds,5,3.15
1695,16:10,San Diego Padres,0,1.60,Cleveland Guardians,7,2.45
1696,21:40,Arizona Diamondbacks,13,2.49,Philadelphia Phillies,7,1.57
1697,21:38,Los Angeles Angels,4,2.47,New York Yankees,3,1.58
1698,20:10,Milwaukee Brewers,7,1.30,Pittsburgh Pirates,5,3.78
1699,19:40,Minnesota Twins,4,1.85,Boston Red Sox,2,2.01
1700,19:07,Toronto Blue Jays,5,1.41,Chicago Cubs,4,3.03
1701,18:40,Cincinnati Reds,4,2.83,St.Louis Cardinals,13,1.46
1702,18:40,Miami Marlins,2,2.43,Los Angeles Dodgers,3,1.61
1703,19:08,St.Louis Cardinals,6,1.69,Atlanta Braves,3,2.23
1704,16:10,Seattle Mariners,4,1.66,Cleveland Guardians,0,2.29
1705,16:07,Oakland Athletics,4,2.76,New York Yankees,1,1.48
1706,14:35,Texas Rangers,8,1.61,Detroit Tigers,9,2.43
1707,14:10,Chicago White Sox,2,1.55,Arizona Diamondbacks,3,2.58
1708,14:10,Houston Astros,3,1.43,Baltimore Orioles,1,2.97
1709,14:10,Kansas City Royals,15,2.68,San Diego Padres,7,1.51
1710,14:10,Milwaukee Brewers,9,1.58,Chicago Cubs,7,2.49
1711,14:10,Minnesota Twins,8,1.90,San Francisco Giants,3,1.95
1712,13:40,New York Mets,0,1.30,Colorado Rockies,1,3.76
1713,13:37,Toronto Blue Jays,3,1.38,Los Angeles Angels,8,3.20
1714,13:35,Boston Red Sox,4,1.90,Tampa Bay Rays,12,1.95
1715,13:35,Philadelphia Phillies,0,1.40,Pittsburgh Pirates,5,3.13
1716,21:40,Arizona Diamondbacks,13,2.49,Philadelphia Phillies,7,1.57
1717,21:38,Los Angeles Angels,4,2.47,New York Yankees,3,1.58
1718,20:10,Milwaukee Brewers,7,1.30,Pittsburgh Pirates,5,3.78
1719,19:40,Minnesota Twins,4,1.85,Boston Red Sox,2,2.01
1720,19:07,Toronto Blue Jays,5,1.41,Chicago Cubs,4,3.03
1721,18:40,Cincinnati Reds,4,2.83,St.Louis Cardinals,13,1.46
1722,18:40,Miami Marlins,2,2.43,Los Angeles Dodgers,3,1.61
1723,19:08,St.Louis Cardinals,6,1.69,Atlanta Braves,3,2.23
1724,16:10,Seattle Mariners,4,1.66,Cleveland Guardians,0,2.29
1725,16:07,Oakland Athletics,4,2.76,New York Yankees,1,1.48
1726,14:35,Texas Rangers,8,1.61,Detroit Tigers,9,2.43
1727,14:10,Chicago White Sox,2,1.55,Arizona Diamondbacks,3,2.58
1728,14:10,Houston Astros,3,1.43,Baltimore Orioles,1,2.97
1729,14:10,Kansas City Royals,15,2.68,San Diego Padres,7,1.51
1730,14:10,Milwaukee Brewers,9,1.58,Chicago Cubs,7,2.49
1731,14:10,Minnesota Twins,8,1.90,San Francisco Giants,3,1.95
1732,13:40,New York Mets,0,1.30,Colorado Rockies,1,3.76
1733,13:37,Toronto Blue Jays,3,1.38,Los Angeles Angels,8,3.20
1734,13:35,Boston Red Sox,4,1.90,Tampa Bay Rays,12,1.95
1735,13:35,Philadelphia Phillies,0,1.40,Pittsburgh Pirates,5,3.13
1736,20:15,St.Louis Cardinals,8,1.40,Chicago Cubs,0,3.06
1737,20:10,Chicago White Sox,4,2.13,Minnesota Twins,3,1.77
1738,19:20,Atlanta Braves,8,1.54,Miami Marlins,1,2.57
1739,19:10,Boston Red Sox,9,1.52,Texas Rangers,1,2.65
1740,19:10,Cleveland Guardians,1,2.15,Seattle Mariners,6,1.74
1741,19:10,Detroit Tigers,5,1.90,Kansas City Royals,4,1.95
1742,19:10,New York Mets,7,1.35,Washington Nationals,3,3.37
1743,19:10,Tampa Bay Rays,9,1.77,New York Yankees,0,2.13
1744,19:05,Baltimore Orioles,5,1.61,Oakland Athletics,2,2.40
1745,18:40,Cincinnati Reds,3,1.79,Colorado Rockies,2,2.08
1746,18:35,Pittsburgh Pirates,0,2.95,Toronto Blue Jays,4,1.43
1747,21:40,Arizona Diamondbacks,5,2.15,Milwaukee Brewers,0,1.74
1748,19:20,Atlanta Braves,3,1.25,Colorado Rockies,0,4.23
1749,19:10,Boston Red Sox,9,1.58,Texas Rangers,8,2.47
1750,18:10,Cleveland Guardians,0,1.55,Baltimore Orioles,3,2.56
1751,16:10,New York Mets,5,2.18,Los Angeles Dodgers,3,1.73
1752,16:05,Washington Nationals,7,1.89,Oakland Athletics,5,1.96
1753,14:10,Chicago White Sox,7,1.53,Kansas City Royals,1,2.61
1754,13:10,Detroit Tigers,0,2.32,Seattle Mariners,7,1.65
1755,21:40,Arizona Diamondbacks,2,2.16,Philadelphia Phillies,18,1.74
1756,20:15,St.Louis Cardinals,8,1.40,Chicago Cubs,0,3.06
1757,20:10,Chicago White Sox,4,2.13,Minnesota Twins,3,1.77
1758,19:20,Atlanta Braves,8,1.54,Miami Marlins,1,2.57
1759,19:10,Boston Red Sox,9,1.52,Texas Rangers,1,2.65
1760,19:10,Cleveland Guardians,1,2.15,Seattle Mariners,6,1.74
1761,19:10,Detroit Tigers,5,1.90,Kansas City Royals,4,1.95
1762,19:10,New York Mets,7,1.35,Washington Nationals,3,3.37
1763,19:10,Tampa Bay Rays,9,1.77,New York Yankees,0,2.13
1764,19:05,Baltimore Orioles,5,1.61,Oakland Athletics,2,2.40
1765,18:40,Cincinnati Reds,3,1.79,Colorado Rockies,2,2.08
1766,18:35,Pittsburgh Pirates,0,2.95,Toronto Blue Jays,4,1.43
1767,21:40,Arizona Diamondbacks,5,2.15,Milwaukee Brewers,0,1.74
1768,19:20,Atlanta Braves,3,1.25,Colorado Rockies,0,4.23
1769,19:10,Boston Red Sox,9,1.58,Texas Rangers,8,2.47
1770,18:10,Cleveland Guardians,0,1.55,Baltimore Orioles,3,2.56
1771,16:10,New York Mets,5,2.18,Los Angeles Dodgers,3,1.73
1772,16:05,Washington Nationals,7,1.89,Oakland Athletics,5,1.96
1773,14:10,Chicago White Sox,7,1.53,Kansas City Royals,1,2.61
1774,13:10,Detroit Tigers,0,2.32,Seattle Mariners,7,1.65
1775,21:40,Arizona Diamondbacks,2,2.16,Philadelphia Phillies,18,1.74
1776,19:05,Baltimore Orioles,9,1.92,Toronto Blue Jays,6,1.93
1777,18:45,Philadelphia Phillies,3,1.44,Miami Marlins,2,2.92
1778,18:40,Tampa Bay Rays,8,1.72,Boston Red Sox,4,2.20
1779,18:35,Pittsburgh Pirates,8,2.84,New York Mets,2,1.46
1780,22:10,Los Angeles Dodgers,4,1.43,San Francisco Giants,7,2.96
1781,21:38,Los Angeles Angels,10,1.54,Detroit Tigers,0,2.59
1782,20:10,Kansas City Royals,5,2.18,Cleveland Guardians,6,1.73
1783,19:10,Houston Astros,1,1.53,Texas Rangers,0,2.62
1784,18:40,San Diego Padres,0,1.45,Arizona Diamondbacks,5,2.89
1785,18:40,Seattle Mariners,2,2.01,Chicago White Sox,3,1.86
1786,16:15,St.Louis Cardinals,0,1.37,Washington Nationals,6,3.25
1787,16:10,Colorado Rockies,4,2.19,Milwaukee Brewers,6,1.72
1788,16:10,Tampa Bay Rays,4,1.91,Boston Red Sox,3,1.94
1789,16:05,Baltimore Orioles,4,2.11,Toronto Blue Jays,8,1.78
1790,13:05,Baltimore Orioles,3,2.29,Toronto Blue Jays,7,1.68
1791,13:05,New York Yankees,5,1.61,Minnesota Twins,2,2.42
1792,19:08,Los Angeles Dodgers,9,1.62,San Diego Padres,4,2.38
1793,16:10,Arizona Diamondbacks,5,1.59,Milwaukee Brewers,1,2.47
1794,16:07,Los Angeles Angels,1,2.59,Houston Astros,9,1.54
1795,16:05,San Francisco Giants,5,1.86,Philadelphia Phillies,3,1.99
1796,19:05,Baltimore Orioles,9,1.92,Toronto Blue Jays,6,1.93
1797,18:45,Philadelphia Phillies,3,1.44,Miami Marlins,2,2.92
1798,18:40,Tampa Bay Rays,8,1.72,Boston Red Sox,4,2.20
1799,18:35,Pittsburgh Pirates,8,2.84,New York Mets,2,1.46
1800,22:10,Los Angeles Dodgers,4,1.43,San Francisco Giants,7,2.96
1801,21:38,Los Angeles Angels,10,1.54,Detroit Tigers,0,2.59
1802,20:10,Kansas City Royals,5,2.18,Cleveland Guardians,6,1.73
1803,19:10,Houston Astros,1,1.53,Texas Rangers,0,2.62
1804,18:40,San Diego Padres,0,1.45,Arizona Diamondbacks,5,2.89
1805,18:40,Seattle Mariners,2,2.01,Chicago White Sox,3,1.86
1806,16:15,St.Louis Cardinals,0,1.37,Washington Nationals,6,3.25
1807,16:10,Colorado Rockies,4,2.19,Milwaukee Brewers,6,1.72
1808,16:10,Tampa Bay Rays,4,1.91,Boston Red Sox,3,1.94
1809,16:05,Baltimore Orioles,4,2.11,Toronto Blue Jays,8,1.78
1810,13:05,Baltimore Orioles,3,2.29,Toronto Blue Jays,7,1.68
1811,13:05,New York Yankees,5,1.61,Minnesota Twins,2,2.42
1812,19:08,Los Angeles Dodgers,9,1.62,San Diego Padres,4,2.38
1813,16:10,Arizona Diamondbacks,5,1.59,Milwaukee Brewers,1,2.47
1814,16:07,Los Angeles Angels,1,2.59,Houston Astros,9,1.54
1815,16:05,San Francisco Giants,5,1.86,Philadelphia Phillies,3,1.99
1816,13:05,New York Yankees,10,1.95,Tampa Bay Rays,3,1.91
1817,21:40,Oakland Athletics,3,2.50,Chicago White Sox,5,1.57
1818,21:40,San Diego Padres,5,2.35,Los Angeles Dodgers,4,1.64
1819,21:40,Seattle Mariners,4,2.03,Atlanta Braves,6,1.83
1820,20:40,Colorado Rockies,13,1.86,Arizona Diamondbacks,10,1.99
1821,20:10,Houston Astros,4,1.49,Los Angeles Angels,3,2.75
1822,20:10,Kansas City Royals,2,1.75,Detroit Tigers,10,2.15
1823,20:10,Milwaukee Brewers,2,1.65,Cincinnati Reds,8,2.32
1824,20:10,Minnesota Twins,6,1.91,Cleveland Guardians,7,1.94
1825,20:05,Texas Rangers,3,2.35,Toronto Blue Jays,4,1.63
1826,19:05,Baltimore Orioles,3,1.82,Boston Red Sox,2,2.04
1827,19:05,New York Yankees,2,1.93,Tampa Bay Rays,4,1.91
1828,19:05,Philadelphia Phillies,5,1.49,Washington Nationals,3,2.74
1829,18:40,Miami Marlins,6,2.37,New York Mets,3,1.62
1830,18:35,Pittsburgh Pirates,8,2.66,St.Louis Cardinals,2,1.51
1831,16:05,Chicago Cubs,4,2.26,San Francisco Giants,2,1.68
1832,21:40,Oakland Athletics,2,2.72,Chicago White Sox,14,1.50
1833,19:10,Milwaukee Brewers,4,1.54,San Francisco Giants,2,2.56
1834,19:05,New York Yankees,3,1.69,Minnesota Twins,4,2.24
1835,18:45,Philadelphia Phillies,5,1.75,Miami Marlins,6,2.15
1836,13:05,New York Yankees,10,1.95,Tampa Bay Rays,3,1.91
1837,21:40,Oakland Athletics,3,2.50,Chicago White Sox,5,1.57
1838,21:40,San Diego Padres,5,2.35,Los Angeles Dodgers,4,1.64
1839,21:40,Seattle Mariners,4,2.03,Atlanta Braves,6,1.83
1840,20:40,Colorado Rockies,13,1.86,Arizona Diamondbacks,10,1.99
1841,20:10,Houston Astros,4,1.49,Los Angeles Angels,3,2.75
1842,20:10,Kansas City Royals,2,1.75,Detroit Tigers,10,2.15
1843,20:10,Milwaukee Brewers,2,1.65,Cincinnati Reds,8,2.32
1844,20:10,Minnesota Twins,6,1.91,Cleveland Guardians,7,1.94
1845,20:05,Texas Rangers,3,2.35,Toronto Blue Jays,4,1.63
1846,19:05,Baltimore Orioles,3,1.82,Boston Red Sox,2,2.04
1847,19:05,New York Yankees,2,1.93,Tampa Bay Rays,4,1.91
1848,19:05,Philadelphia Phillies,5,1.49,Washington Nationals,3,2.74
1849,18:40,Miami Marlins,6,2.37,New York Mets,3,1.62
1850,18:35,Pittsburgh Pirates,8,2.66,St.Louis Cardinals,2,1.51
1851,16:05,Chicago Cubs,4,2.26,San Francisco Giants,2,1.68
1852,21:40,Oakland Athletics,2,2.72,Chicago White Sox,14,1.50
1853,19:10,Milwaukee Brewers,4,1.54,San Francisco Giants,2,2.56
1854,19:05,New York Yankees,3,1.69,Minnesota Twins,4,2.24
1855,18:45,Philadelphia Phillies,5,1.75,Miami Marlins,6,2.15
1856,19:45,St.Louis Cardinals,4,1.57,Milwaukee Brewers,8,2.52
1857,19:40,Minnesota Twins,6,1.54,Kansas City Royals,3,2.58
1858,19:10,Boston Red Sox,6,2.35,New York Yankees,7,1.64
1859,19:10,New York Mets,1,1.23,Chicago Cubs,4,4.46
1860,19:07,Toronto Blue Jays,7,1.60,Tampa Bay Rays,2,2.52
1861,19:05,Washington Nationals,3,2.37,Baltimore Orioles,4,1.63
1862,18:40,Cincinnati Reds,0,1.73,Pittsburgh Pirates,1,2.16
1863,18:40,Detroit Tigers,3,2.99,Houston Astros,6,1.42
1864,18:40,Miami Marlins,1,1.82,Philadelphia Phillies,2,2.04
1865,18:10,Cleveland Guardians,3,1.77,Los Angeles Angels,1,2.11
1866,13:07,Toronto Blue Jays,2,1.87,Tampa Bay Rays,4,1.97
1867,12:35,Cincinnati Reds,1,1.72,Pittsburgh Pirates,6,2.18
1868,21:45,San Francisco Giants,3,2.59,Atlanta Braves,2,1.54
